-1.011,-1.2278
-1.2316,-1.5173
-0.97928,-1.4473
-1.0443,-1.2275
-0.88507,-1.1833
-0.93043,-1.1479
-1.0008,-1.4245
-0.94718,-1.4486
-1.1851,-1.4725
-1.2679,-1.3129
-1.0477,-1.3528
-1.1195,-1.5587
-1.2243,-1.2391
-0.87449,-1.5586
-1.1329,-1.2963
-1.0709,-1.4681
-1.1844,-1.5092
-1.0614,-1.3289
-1.054,-1.2976
-0.93385,-1.0457
-1.134,-1.5219
-1.0684,-1.2786
-0.93274,-1.4082
-1.113,-1.4203
-1.1496,-1.3931
-1.1885,-1.2315
-1.2351,-1.3655
-1.0281,-1.3791
-1.0819,-1.2865
-1.0629,-0.99483
-1.1137,-1.3407
-1.2102,-1.4393
-1.079,-1.2549
-0.83525,-1.4583
-1.252,-1.5042
-1.0965,-1.2075
-1.0922,-1.2783
-1.0237,-1.4013
-1.0347,-1.1184
-1.121,-1.2184
-1.1712,-1.4069
-0.85677,-1.1388
-0.95639,-1.1291
-1.066,-0.98094
-1.0924,-1.2875
-1.3108,-1.3415
-1.0083,-1.3716
-1.2991,-1.2245
-0.9911,-1.2506
-1.1357,-1.1362
-1.2466,-1.2817
-1.1683,-1.1715
-0.97417,-1.2085
-1.0178,-1.3301
-0.8831,-1.3074
-1.1089,-1.445
-1.162,-1.3761
-1.0697,-1.3243
-1.1666,-1.3491
-0.72761,-1.3359
-1.0397,-1.381
-1.0274,-1.3119
-1.1697,-1.3574
-1.0157,-1.3888
-0.91504,-1.3735
-0.89762,-1.3898
-0.96915,-1.5117
-0.93176,-1.4561
-1.4318,-1.3516
-1.1423,-1.273
-0.93009,-1.3912
-0.85169,-1.307
-1.1945,-1.0065
-1.0374,-1.4706
-1.2846,-1.4507
-1.6939,-1.5419
-1.0053,-1.3873
-0.83138,-1.2525
-0.95093,-1.303
-0.92718,-1.3808
-1.1994,-1.2732
-1.0942,-1.2352
-1.1948,-1.2897
-1.0613,-1.3734
-0.84223,-1.3417
-1.3174,-0.96785
-1.0694,-1.3721
-1.0574,-1.3673
-1.0453,-1.2685
-1.0001,-1.377
-1.0725,-1.4382
-1.0616,-1.0058
-0.96165,-1.3089
-1.1863,-0.83371
-1.0509,-1.2363
-1.0414,-1.4151
-1.1083,-1.3617
-1.0574,-1.4189
-1.2132,-1.2308
-0.8986,-1.4126
-1.0724,-1.3294
-0.6469,-1.388
-1.1145,-1.3495
-0.92629,-1.5011
-0.90013,-1.5599
-1.1052,-1.2876
-1.1144,-1.23
-1.2922,-1.2903
-1.0094,-1.2617
-1.1993,-1.3515
-0.99578,-1.6073
-1.0653,-1.2588
-1.3969,-1.4887
-1.1071,-1.2139
-1.1994,-0.83378
-1.0933,-1.3365
-0.74284,-1.1328
-1.168,-1.3015
-1.3054,-1.4332
-1.1069,-1.234
-1.177,-1.2178
-0.94515,-1.1824
-1.2349,-1.6426
-1.0716,-1.1617
-1.1193,-1.4694
-0.825,-1.298
-0.94394,-1.2406
-1.248,-1.0173
-0.87017,-1.2608
-0.65962,-1.3509
-0.98054,-1.3298
-1.0141,-1.0545
-1.0362,-1.3597
-0.98261,-1.2899
-1.0641,-1.1364
-0.90525,-1.2837
-1.0352,-1.225
-1.0256,-1.2988
-1.0477,-1.2128
-0.96009,-1.2857
-1.1308,-1.1763
-1.1405,-1.1807
-0.99357,-1.2878
-1.0503,-1.4569
-1.0085,-1.5212
-1.1545,-1.7558
-1.2364,-1.3075
-1.1632,-1.1072
-1.2201,-1.2425
-1.0426,-1.1488
-1.1062,-1.3812
-1.0389,-1.2202
-0.99387,-1.4469
-1.1513,-1.4136
-1.0356,-1.4261
-1.1947,-1.4915
-1.1215,-1.15
-1.0406,-1.2573
-1.03,-1.2622
-0.98131,-1.3329
-1.1164,-1.325
-1.0107,-1.1519
-1.1872,-1.3545
-1.1908,-1.2687
-1.0371,-1.1761
-0.95116,-1.4811
-1.1609,-1.2913
-1.0935,-1.2966
-1.0071,-1.3196
-0.94784,-1.3824
-0.97071,-1.1152
-1.1697,-1.1051
-0.96305,-1.3949
-1.061,-1.2158
-1.1755,-1.0674
-1.0823,-1.27
-0.99875,-1.269
-1.0559,-1.217
-1.07,-1.2845
-1.1916,-1.3186
-1.169,-1.1123
-1.0685,-1.191
-1.1174,-1.1977
-1.1996,-1.3752
-0.97414,-1.0746
-1.0219,-1.3909
-1.161,-1.1493
-1.2687,-1.0979
-1.2046,-1.1249
-1.0426,-1.2571
-1.0012,-1.4291
-1.0753,-1.2795
-0.84584,-1.2195
-1.1185,-1.3244
-1.1368,-1.4094
-0.98046,-1.25
-0.983,-1.168
-1.0012,-1.2274
-0.9689,-1.4184
-1.1423,-1.4437
-1.1373,-1.4173
-1.0643,-1.4827
-0.96612,-1.2422
-0.82831,-1.5115
-0.87819,-1.5051
-1.021,-1.2238
-1.0015,-1.4052
-1.0619,-1.2182
-1.158,-1.3812
-1.1504,-1.1838
-0.95362,-1.1854
-0.84703,-1.4749
-0.99141,-1.3597
-1.0729,-1.1646
-1.0713,-1.1481
-0.98676,-1.5183
-1.0768,-1.2535
-1.1412,-1.1702
-1.0292,-1.1866
-1.1956,-1.1833
-1.1682,-1.3503
-1.2164,-1.2694
-1.0327,-1.1907
-1.0868,-1.3664
-1.0081,-1.5678
-1.1736,-1.2245
-0.91699,-1.1929
-1.1347,-1.4375
-1.0496,-1.148
-1.1558,-1.4141
-1.0381,-1.3339
-1.113,-1.3754
-1.049,-1.1696
-1.1354,-1.3648
-1.2446,-1.3835
-0.85449,-1.4271
-1.0662,-0.91875
-1.1024,-1.2724
-0.90201,-1.2907
-1.0174,-1.3256
-1.1351,-1.2571
-1.1196,-1.5574
-1.0349,-1.3137
-1.1781,-1.2795
-0.94575,-1.1906
-1.0161,-1.1601
-1.0158,-1.4414
-1.1129,-1.4249
-1.1252,-1.4438
-1.1327,-1.356
-1.1147,-1.3229
-1.193,-1.2728
-0.89827,-1.2414
-0.9494,-1.2626
-1.1509,-0.96715
-0.96788,-1.3594
-0.95877,-1.3655
-1.0342,-1.2351
-0.85112,-1.3138
-1.136,-1.2769
-1.0167,-1.2048
-1.293,-1.3591
-1.211,-1.2679
-1.0668,-1.3603
-1.1203,-1.3897
-1.0861,-1.6872
-1.0214,-1.1935
-1.0652,-1.256
-0.96909,-1.3132
-1.0237,-1.015
-1.1064,-1.0465
-1.2439,-1.207
-1.0722,-1.1921
-1.0724,-1.2835
-1.1195,-1.5216
-1.1748,-1.2403
-1.0937,-1.5809
-1.3082,-1.1528
-1.0729,-1.2367
-1.0983,-1.3504
-1.0372,-1.1542
-1.1738,-1.6224
-0.89013,-1.5064
-1.0762,-1.2671
-1.3612,-1.2772
-0.8957,-1.2747
-1.2766,-1.5475
-1.1208,-1.4382
-0.8226,-1.3847
-1.0529,-1.2709
-1.1252,-1.2953
-1.0712,-1.5502
-0.98964,-1.4357
-1.2801,-1.1395
-1.0229,-1.2344
-0.97974,-1.1696
-1.0141,-1.2306
-1.0685,-1.1812
-1.1951,-1.4069
-1.2064,-1.3283
-1.115,-1.2772
-1.1357,-1.5789
-1.2639,-1.3958
-1.0784,-1.3241
-1.1619,-1.3379
-1.1787,-1.2143
-1.0928,-1.155
-0.91233,-1.2797
-0.89709,-1.3199
-1.2057,-0.90036
-0.97549,-1.1739
-1.1395,-1.308
-0.93505,-1.1009
-1.0852,-1.2132
-1.128,-1.293
-1.077,-1.2103
-0.9705,-1.4368
-1.2009,-1.5801
-1.0153,-1.2638
-1.1575,-0.9836
-1.1819,-0.80317
-1.0462,-1.1927
-1.0574,-1.2513
-1.0777,-1.4988
-1.0953,-1.2331
